x1,x2,x3,x4,x5,x6,y1,y2,y3,y4,y5
-0.330294,-1.939633,-1.602565,0.648790,3.844675,2.986621,0.000000,0.000000,0.000000,1.000000,0.000000
5.669647,-3.465379,-2.080792,3.582866,1.077310,-1.745506,0.000000,1.000000,0.000000,0.000000,0.000000
0.536788,-2.375423,-1.355131,-0.178150,2.557596,1.478977,0.000000,0.000000,0.000000,1.000000,0.000000
4.253081,-1.806254,0.399982,1.425219,-1.527077,-2.906172,0.000000,0.000000,1.000000,0.000000,0.000000
2.288920,-2.786415,-1.722047,1.390167,2.380889,0.657514,0.000000,0.000000,0.000000,1.000000,0.000000
-0.105485,0.746612,0.638762,0.134611,-0.806721,-0.431684,0.000000,0.000000,0.000000,0.000000,1.000000
1.615992,1.004378,1.511746,1.865779,-1.736912,-1.520714,0.000000,0.000000,0.000000,0.000000,1.000000
-0.183138,1.233250,0.246194,-1.526085,-3.019348,-2.540270,0.000000,0.000000,1.000000,0.000000,0.000000
1.807068,0.004178,0.070769,3.219339,0.746999,0.253212,0.000000,0.000000,0.000000,1.000000,0.000000
-0.153232,0.081990,1.241104,1.340814,1.393186,1.712459,0.000000,0.000000,0.000000,1.000000,0.000000
0.144140,0.189714,-1.256176,0.003448,-0.481107,-0.775104,0.000000,1.000000,0.000000,0.000000,0.000000
-0.365446,1.062994,1.616296,0.921488,-0.153410,0.579861,0.000000,0.000000,0.000000,0.000000,1.000000
1.744763,-0.014572,-0.728930,0.902261,-1.390848,-1.996769,1.000000,0.000000,0.000000,0.000000,0.000000
1.912666,-0.094019,1.682655,1.133480,-1.229889,-1.303715,0.000000,0.000000,0.000000,0.000000,1.000000
1.412176,-0.073280,2.939491,1.753641,0.009775,0.344813,0.000000,0.000000,0.000000,1.000000,0.000000
2.012850,-1.169542,-1.637570,1.271549,0.278477,-0.930664,0.000000,1.000000,0.000000,0.000000,0.000000
1.631935,-2.446837,1.670363,0.596763,2.035404,1.417373,0.000000,0.000000,0.000000,1.000000,0.000000
0.460125,-0.586034,-1.234928,0.307707,0.528299,-0.046478,0.000000,0.000000,0.000000,1.000000,0.000000
-0.793525,1.776282,-0.231250,-0.051768,-1.602034,-1.010254,0.000000,0.000000,1.000000,0.000000,0.000000
2.057603,1.019074,0.977279,2.362326,-1.863233,-1.891331,0.000000,0.000000,0.000000,0.000000,1.000000
-2.636939,1.486760,1.342447,-2.518628,-1.134252,0.267006,0.000000,0.000000,1.000000,0.000000,0.000000
1.992280,0.357539,-1.804727,1.640202,-1.560578,-2.415193,0.000000,0.000000,1.000000,0.000000,0.000000
-1.637341,2.859365,2.212641,-0.522391,-2.489714,-0.800310,0.000000,0.000000,1.000000,0.000000,0.000000
-1.786791,2.250006,-1.295560,0.535966,-0.450369,0.205557,1.000000,0.000000,0.000000,0.000000,0.000000
0.833458,1.184561,-1.961461,2.933536,-0.011489,-0.469775,0.000000,0.000000,1.000000,0.000000,0.000000
2.716027,0.006157,-0.885309,2.541337,-1.107438,-2.019074,0.000000,0.000000,1.000000,0.000000,0.000000
-1.190900,0.020716,-0.510966,1.845846,3.288289,3.372317,0.000000,0.000000,0.000000,0.000000,1.000000
-0.251334,0.187631,0.801591,-1.229631,-1.116764,-0.770884,0.000000,0.000000,1.000000,0.000000,0.000000
-2.617009,2.068548,-3.048980,-2.741176,-2.294547,-1.826286,0.000000,1.000000,0.000000,0.000000,0.000000
1.912062,-0.072957,1.933955,2.871720,0.419354,0.355599,0.000000,0.000000,0.000000,1.000000,0.000000
0.534125,0.165550,1.097388,0.843570,-0.103567,0.064654,0.000000,0.000000,0.000000,1.000000,0.000000
-0.826601,-0.559131,-1.392517,-2.298545,-0.351283,-0.582688,0.000000,1.000000,0.000000,0.000000,0.000000
-1.143612,1.731204,-0.959402,0.397395,-0.660960,-0.198307,1.000000,0.000000,0.000000,0.000000,0.000000
1.062073,-0.640823,2.776783,1.241746,0.793451,1.033630,0.000000,0.000000,0.000000,1.000000,0.000000
-1.970749,0.643710,0.018436,-2.528622,-0.808213,-0.107372,0.000000,0.000000,1.000000,0.000000,0.000000
-4.200266,3.377986,1.449438,-2.246550,-1.584406,0.684697,0.000000,0.000000,0.000000,1.000000,0.000000
-1.187806,2.150628,-0.950600,1.348395,-0.296295,0.257598,0.000000,0.000000,1.000000,0.000000,0.000000
0.173235,1.903070,-0.526416,0.600440,-2.420021,-2.106424,0.000000,1.000000,0.000000,0.000000,0.000000
-0.960914,-0.385940,0.308405,-1.541424,0.330291,0.571608,1.000000,0.000000,0.000000,0.000000,0.000000
-0.650809,1.050003,0.424436,1.263001,0.545265,1.031905,0.000000,0.000000,0.000000,0.000000,1.000000
-1.056439,1.727157,2.584724,-1.430531,-2.469177,-1.086655,0.000000,0.000000,0.000000,0.000000,1.000000
-1.549293,-0.123007,-2.236218,-2.943333,-0.680608,-0.822590,0.000000,1.000000,0.000000,0.000000,0.000000
3.272073,-1.917839,-1.577319,2.016305,0.446495,-1.252609,0.000000,1.000000,0.000000,0.000000,0.000000
-1.548834,1.861622,-1.448507,1.152021,0.395284,0.836692,0.000000,0.000000,1.000000,0.000000,0.000000
0.055865,0.789460,0.626450,-0.765846,-1.946565,-1.569378,0.000000,1.000000,0.000000,0.000000,0.000000
0.395169,0.384172,1.583270,-1.338753,-2.334770,-1.884224,0.000000,0.000000,1.000000,0.000000,0.000000
-0.665712,-1.282589,-1.767711,-0.466080,2.249498,1.636535,0.000000,0.000000,0.000000,1.000000,0.000000
1.420739,0.827982,1.901388,1.524033,-1.549404,-1.227979,0.000000,0.000000,0.000000,0.000000,1.000000
0.570778,1.235523,-3.595556,2.859205,0.156595,-0.632369,0.000000,0.000000,1.000000,0.000000,0.000000
2.885935,-0.104152,-2.699781,3.438523,-0.334677,-1.793762,0.000000,0.000000,1.000000,0.000000,0.000000
-1.370074,1.492907,0.611867,0.991049,0.578439,1.398969,0.000000,0.000000,0.000000,0.000000,1.000000
-0.896254,0.667375,1.075132,1.110780,1.284658,1.891715,0.000000,0.000000,0.000000,0.000000,1.000000
0.168739,0.237899,1.340051,1.255481,0.667501,0.983223,0.000000,0.000000,0.000000,0.000000,1.000000
-1.371536,1.385398,-1.899650,2.023256,1.688188,1.822941,1.000000,0.000000,0.000000,0.000000,0.000000
-1.495365,2.362818,0.239915,-0.528678,-1.992785,-0.955803,0.000000,0.000000,0.000000,0.000000,1.000000
-0.817283,-0.954483,-0.571158,-1.362337,1.126892,0.961473,0.000000,0.000000,0.000000,1.000000,0.000000
-4.076697,0.993479,-4.743352,-2.577541,1.293980,1.379293,1.000000,0.000000,0.000000,0.000000,0.000000
-1.130155,0.852020,-2.566201,-0.850221,-0.630870,-0.760763,1.000000,0.000000,0.000000,0.000000,0.000000
-0.302490,1.267270,-0.620637,0.683882,-0.799074,-0.573091,0.000000,0.000000,1.000000,0.000000,0.000000
0.822034,-0.236922,-0.400674,0.173471,-0.564534,-0.916638,0.000000,1.000000,0.000000,0.000000,0.000000
-0.236565,1.369107,0.977855,0.276724,-1.397755,-0.749368,0.000000,0.000000,0.000000,0.000000,1.000000
1.508187,-2.505298,0.436657,0.267811,1.943264,1.042341,0.000000,0.000000,0.000000,1.000000,0.000000
-0.069970,1.768246,-3.899348,3.021139,0.366866,-0.218439,0.000000,0.000000,1.000000,0.000000,0.000000
1.022138,-2.153095,-0.678868,0.521522,2.289160,1.305002,0.000000,0.000000,0.000000,1.000000,0.000000
0.961008,1.816073,1.426081,1.160113,-2.745543,-2.165671,0.000000,0.000000,1.000000,0.000000,0.000000
-0.873195,-1.041492,-2.135516,-2.152420,0.538075,0.000343,1.000000,0.000000,0.000000,0.000000,0.000000
-0.514133,1.488647,-1.684637,1.082056,-0.479921,-0.425297,0.000000,0.000000,1.000000,0.000000,0.000000
0.147881,0.817804,0.067773,0.404207,-0.989595,-0.803216,0.000000,0.000000,1.000000,0.000000,0.000000
-2.666661,1.429532,-0.198880,-2.361609,-0.887476,0.117589,0.000000,1.000000,0.000000,0.000000,0.000000
1.777506,-1.588459,-0.786430,-0.285899,-0.293050,-1.297008,1.000000,0.000000,0.000000,0.000000,0.000000
2.213603,-2.695796,-0.288165,-0.456305,0.592612,-0.672496,0.000000,0.000000,1.000000,0.000000,0.000000
-0.562655,2.140506,0.394515,0.444613,-1.942383,-1.167340,0.000000,0.000000,1.000000,0.000000,0.000000
-2.753996,0.412472,-2.676417,-3.030404,0.016791,0.180063,0.000000,1.000000,0.000000,0.000000,0.000000
0.851433,-0.907323,1.353822,1.853495,2.019612,1.863028,0.000000,0.000000,0.000000,0.000000,1.000000
-1.954366,1.710916,-1.134379,0.684980,0.696917,1.282917,1.000000,0.000000,0.000000,0.000000,0.000000
0.223164,-0.786482,-0.779809,-0.844439,0.025291,-0.397983,1.000000,0.000000,0.000000,0.000000,0.000000
1.027475,-0.509222,-1.555147,0.645295,-0.001257,-0.773624,0.000000,1.000000,0.000000,0.000000,0.000000
-1.144583,1.762049,-0.551753,-0.568942,-1.628599,-1.024173,0.000000,1.000000,0.000000,0.000000,0.000000
0.793539,0.519532,-0.540921,2.058702,0.187740,-0.055702,0.000000,0.000000,0.000000,1.000000,0.000000
-2.852044,0.879970,-0.384835,-2.801593,-0.275231,0.594638,0.000000,0.000000,1.000000,0.000000,0.000000
-0.966614,0.555204,-0.834230,0.134692,0.566080,0.718002,1.000000,0.000000,0.000000,0.000000,0.000000
-2.167582,-0.194063,-0.814516,-2.130073,1.034435,1.337925,0.000000,0.000000,0.000000,1.000000,0.000000
2.815573,-0.332317,-0.188854,0.867103,-2.346462,-3.141202,0.000000,1.000000,0.000000,0.000000,0.000000
2.844928,-1.804860,0.193382,0.154178,-0.926081,-1.998041,1.000000,0.000000,0.000000,0.000000,0.000000
-1.570081,0.973705,-0.213587,-0.778337,-0.126160,0.456137,0.000000,1.000000,0.000000,0.000000,0.000000
-0.143523,-0.343307,-0.576359,-0.148750,0.532158,0.335509,0.000000,0.000000,0.000000,0.000000,1.000000
-0.896682,2.150243,0.136883,0.385879,-1.583138,-0.792624,0.000000,1.000000,0.000000,0.000000,0.000000
-0.660695,-2.003941,-0.713470,-1.438065,2.372251,1.861512,0.000000,0.000000,0.000000,1.000000,0.000000
2.366363,1.641064,1.230608,3.094856,-2.458107,-2.352560,0.000000,0.000000,0.000000,0.000000,1.000000
0.543315,0.442408,-1.228398,0.908904,-0.494377,-0.834362,0.000000,0.000000,1.000000,0.000000,0.000000
-0.857717,0.570303,-2.229164,-1.287294,-0.991309,-1.158522,1.000000,0.000000,0.000000,0.000000,0.000000
2.798003,-1.181073,-0.901037,1.378857,-0.609841,-1.818824,0.000000,1.000000,0.000000,0.000000,0.000000
0.639534,0.878765,-0.985873,1.395139,-0.780712,-0.982947,0.000000,0.000000,1.000000,0.000000,0.000000
-2.866405,3.552435,2.437411,-0.701656,-2.067030,0.142839,0.000000,0.000000,0.000000,0.000000,1.000000
-0.120634,-0.890680,-1.483780,-0.259018,1.175756,0.607771,0.000000,0.000000,0.000000,1.000000,0.000000
-1.287727,1.788985,0.332014,0.588219,-0.351601,0.472734,0.000000,0.000000,0.000000,0.000000,1.000000
-0.376215,0.965769,0.327916,-0.528650,-1.417337,-0.978690,0.000000,0.000000,1.000000,0.000000,0.000000
-1.561121,1.242971,-0.127457,0.934173,1.122513,1.738223,0.000000,0.000000,0.000000,0.000000,1.000000
-1.053915,-1.097887,-1.255742,-2.748307,0.295875,0.021943,1.000000,0.000000,0.000000,0.000000,0.000000
-0.676709,1.659614,-1.694138,-0.717790,-2.251125,-2.057173,0.000000,1.000000,0.000000,0.000000,0.000000
-3.440238,1.331540,-2.882817,-3.322746,-0.710985,-0.192398,1.000000,0.000000,0.000000,0.000000,0.000000
-0.868840,-0.749079,-1.686095,-1.835979,0.420221,0.059783,1.000000,0.000000,0.000000,0.000000,0.000000
-0.347433,0.826455,-1.080030,1.276324,0.462644,0.448402,1.000000,0.000000,0.000000,0.000000,0.000000
2.572401,-2.065313,1.411636,0.979174,0.622276,-0.182660,0.000000,0.000000,0.000000,1.000000,0.000000
-1.779655,0.568921,-0.004023,-2.369847,-0.795486,-0.168119,0.000000,0.000000,0.000000,1.000000,0.000000
0.885902,-0.173000,1.002993,1.543757,0.603747,0.556836,0.000000,0.000000,0.000000,0.000000,1.000000
-0.063486,0.808620,-0.396490,-0.218458,-1.309235,-1.172343,0.000000,1.000000,0.000000,0.000000,0.000000
-0.036065,-3.137406,-0.562952,-1.638348,3.015979,2.109625,0.000000,0.000000,0.000000,1.000000,0.000000
3.059925,-1.509604,-0.769728,1.586410,-0.271029,-1.599910,0.000000,1.000000,0.000000,0.000000,0.000000
0.058301,-0.676040,-1.900030,-0.506936,0.385333,-0.261041,1.000000,0.000000,0.000000,0.000000,0.000000
-0.221328,-0.835473,-1.076541,-0.095715,1.390793,0.955583,0.000000,0.000000,0.000000,0.000000,1.000000
-3.058374,2.352266,1.462943,0.402112,0.972742,2.629721,0.000000,0.000000,0.000000,0.000000,1.000000
0.689422,0.693532,0.379605,0.305766,-1.602835,-1.490025,0.000000,0.000000,1.000000,0.000000,0.000000
2.080838,-1.102844,1.961824,3.431189,2.235341,1.849747,0.000000,0.000000,0.000000,1.000000,0.000000
-1.638345,2.201996,1.105120,-0.968764,-1.982514,-0.726610,0.000000,0.000000,1.000000,0.000000,0.000000
-1.692954,1.893383,0.351514,0.443927,-0.114975,0.837441,0.000000,0.000000,0.000000,0.000000,1.000000
1.600145,0.412884,-0.997502,1.361150,-1.386131,-1.928593,0.000000,0.000000,1.000000,0.000000,0.000000
-0.034953,-0.169026,0.969796,1.633733,1.881583,2.030886,0.000000,0.000000,0.000000,0.000000,1.000000
-1.321251,-1.305100,-1.528700,-2.520430,1.159406,0.815279,1.000000,0.000000,0.000000,0.000000,0.000000
3.214295,2.071003,1.451545,4.217316,-3.100025,-3.053502,0.000000,0.000000,0.000000,0.000000,1.000000
-3.579685,2.770094,-4.279116,-3.502819,-2.816511,-2.226866,0.000000,1.000000,0.000000,0.000000,0.000000
1.898561,-0.321251,-0.004933,0.476762,-1.542999,-2.070607,0.000000,1.000000,0.000000,0.000000,0.000000
-1.149262,0.965978,-0.235087,-1.026994,-0.902116,-0.413225,0.000000,1.000000,0.000000,0.000000,0.000000
0.568964,-0.691865,-2.241428,-0.518755,-0.272959,-1.122303,1.000000,0.000000,0.000000,0.000000,0.000000
1.735384,-0.271429,3.705937,2.521298,0.629987,1.004784,0.000000,0.000000,0.000000,1.000000,0.000000
-3.385110,2.230347,0.793856,-1.073140,0.141933,1.723100,0.000000,0.000000,1.000000,0.000000,0.000000
-0.951709,1.332744,-1.015967,0.397918,-0.332194,-0.031945,0.000000,0.000000,1.000000,0.000000,0.000000
-1.335351,1.006968,1.840980,0.056599,0.359764,1.380236,0.000000,0.000000,0.000000,1.000000,0.000000
1.712119,-0.966137,0.779185,1.523099,0.657672,0.161046,0.000000,0.000000,0.000000,1.000000,0.000000
-0.656721,-1.119491,-2.228670,0.093858,2.532530,1.827597,0.000000,0.000000,0.000000,1.000000,0.000000
0.935397,0.548021,-1.696018,1.990545,-0.123480,-0.675557,0.000000,0.000000,1.000000,0.000000,0.000000
-0.712375,1.660124,-0.029507,1.199593,-0.329733,0.221464,0.000000,0.000000,1.000000,0.000000,0.000000
0.455677,0.880956,-0.897116,0.726849,-1.187177,-1.303301,0.000000,0.000000,1.000000,0.000000,0.000000
2.076142,1.412045,1.373650,2.616047,-2.206929,-2.045402,0.000000,0.000000,0.000000,0.000000,1.000000
-0.767761,-2.271386,-0.037141,-2.187820,2.189111,1.824518,0.000000,0.000000,0.000000,1.000000,0.000000
1.176908,0.912202,1.046241,1.568998,-1.325919,-1.141286,0.000000,0.000000,0.000000,0.000000,1.000000
-0.393386,0.151355,-2.100928,-0.719027,-0.436886,-0.806066,1.000000,0.000000,0.000000,0.000000,0.000000
-1.862161,0.793697,-0.417317,-1.919540,-0.587874,-0.000177,0.000000,0.000000,0.000000,1.000000,0.000000
0.811197,0.010564,-1.417426,1.597264,0.444537,-0.139527,0.000000,0.000000,1.000000,0.000000,0.000000
2.087761,0.929110,1.170110,2.330249,-1.799390,-1.809109,0.000000,0.000000,0.000000,0.000000,1.000000
-2.176362,0.200307,-1.929255,-2.163140,0.422147,0.556334,1.000000,0.000000,0.000000,0.000000,0.000000
-1.843808,3.489559,2.793429,-1.077257,-3.661303,-1.596387,0.000000,0.000000,0.000000,0.000000,1.000000
2.053692,-1.927377,1.397701,0.535069,0.668323,0.027476,0.000000,0.000000,0.000000,1.000000,0.000000
0.397652,-0.171173,-1.207769,-0.560053,-0.828671,-1.244082,1.000000,0.000000,0.000000,0.000000,0.000000
0.351158,0.804885,-1.298071,1.351731,-0.345539,-0.578693,1.000000,0.000000,0.000000,0.000000,0.000000
0.453329,-0.932386,1.281451,-0.087935,0.701945,0.674782,0.000000,0.000000,0.000000,0.000000,1.000000
-3.175278,2.182781,-1.134705,0.202732,1.134550,2.134961,1.000000,0.000000,0.000000,0.000000,0.000000
0.046447,-0.814603,-2.497280,0.826678,1.876746,1.003695,0.000000,0.000000,0.000000,1.000000,0.000000
1.897052,0.703077,0.849928,2.231756,-1.323427,-1.426323,0.000000,0.000000,0.000000,0.000000,1.000000
-0.740096,2.377602,-2.095717,2.863382,0.231949,0.410782,1.000000,0.000000,0.000000,0.000000,0.000000
-1.360823,-1.863253,-0.269938,-2.370825,2.187211,2.011778,0.000000,0.000000,0.000000,1.000000,0.000000
2.113674,-1.488425,1.445836,-1.033233,-1.557483,-2.031466,1.000000,0.000000,0.000000,0.000000,0.000000
-0.870916,-1.773068,-2.721073,-1.050059,2.649874,1.736146,1.000000,0.000000,0.000000,0.000000,0.000000
3.708435,-1.893081,-1.270281,2.065118,-0.104647,-1.820450,0.000000,1.000000,0.000000,0.000000,0.000000
0.951141,0.264449,-1.405442,0.828878,-0.846346,-1.366052,0.000000,0.000000,1.000000,0.000000,0.000000
0.359325,0.359238,1.022533,0.954147,-0.052332,0.184008,0.000000,0.000000,0.000000,1.000000,0.000000
-3.046842,1.368151,-1.632873,0.987537,2.898464,3.504926,1.000000,0.000000,0.000000,0.000000,0.000000
-1.822177,1.330290,-0.176879,-1.101750,-0.627264,0.125704,0.000000,1.000000,0.000000,0.000000,0.000000
-0.848436,-1.592031,-1.123841,-1.251290,2.191034,1.723200,0.000000,0.000000,0.000000,1.000000,0.000000
0.763715,-1.152719,-0.043212,-1.101681,-0.380958,-0.830838,1.000000,0.000000,0.000000,0.000000,0.000000
-0.414467,-0.013452,0.476305,-0.503669,0.081359,0.305705,0.000000,0.000000,0.000000,0.000000,1.000000
-2.309358,2.019413,0.526578,-1.408727,-1.278481,-0.049330,0.000000,0.000000,1.000000,0.000000,0.000000
-0.100540,0.648509,-1.305074,1.502974,0.614593,0.434563,1.000000,0.000000,0.000000,0.000000,0.000000
-0.578544,1.191402,2.244126,-0.923885,-1.830095,-0.797746,0.000000,0.000000,1.000000,0.000000,0.000000
1.092073,0.851886,0.455912,1.707902,-1.004222,-0.967646,0.000000,0.000000,0.000000,0.000000,1.000000
-0.746313,-0.694260,-0.096297,-0.891240,1.118610,1.108197,0.000000,0.000000,0.000000,0.000000,1.000000
1.426983,-0.828156,-2.220673,1.067788,0.338200,-0.787276,0.000000,1.000000,0.000000,0.000000,0.000000
0.053884,1.616225,-2.282007,2.171069,-0.364826,-0.588368,0.000000,0.000000,1.000000,0.000000,0.000000
-1.402146,2.363748,-1.257162,1.789261,0.092408,0.659900,1.000000,0.000000,0.000000,0.000000,0.000000
1.498654,0.794296,2.027102,2.127736,-1.017994,-0.711884,0.000000,1.000000,0.000000,0.000000,0.000000
0.970238,0.379967,-0.309343,-0.136581,-1.950485,-2.139720,0.000000,1.000000,0.000000,0.000000,0.000000
1.350518,-0.202878,-1.558310,0.514584,-0.992312,-1.752526,1.000000,0.000000,0.000000,0.000000,0.000000
2.357230,-1.207104,1.872838,1.894753,0.545514,0.099585,0.000000,0.000000,0.000000,0.000000,1.000000
1.074127,1.723015,1.073972,1.882263,-2.067701,-1.649255,0.000000,0.000000,0.000000,0.000000,1.000000
-0.180295,-0.329998,-1.476096,-0.038691,0.651341,0.239506,0.000000,0.000000,0.000000,1.000000,0.000000
4.751753,-3.696317,-3.341151,3.689686,2.687815,-0.306639,0.000000,1.000000,0.000000,0.000000,0.000000
-0.625738,-0.686012,-1.608699,-0.304845,1.489023,1.058890,0.000000,0.000000,0.000000,1.000000,0.000000
0.121232,1.754168,-0.543095,0.397553,-2.331871,-2.043351,0.000000,1.000000,0.000000,0.000000,0.000000
0.760608,0.112587,3.458230,0.206308,-0.894886,-0.184315,0.000000,0.000000,0.000000,1.000000,0.000000
0.990030,2.594910,-1.197720,0.988850,-4.124329,-3.990465,0.000000,0.000000,0.000000,1.000000,0.000000
3.676149,-1.427229,0.397729,1.772511,-0.992807,-2.154534,1.000000,0.000000,0.000000,0.000000,0.000000
-0.047706,0.747165,-1.571524,-0.667542,-1.693214,-1.852712,1.000000,0.000000,0.000000,0.000000,0.000000
-0.459490,0.003604,2.171305,-2.435034,-1.716800,-0.992794,0.000000,0.000000,1.000000,0.000000,0.000000
3.164274,-2.747082,-0.064205,1.989453,1.791116,0.273340,0.000000,0.000000,0.000000,1.000000,0.000000
1.429237,-0.737414,2.624838,1.521357,0.723100,0.808412,0.000000,0.000000,0.000000,0.000000,1.000000
0.002015,1.439826,-1.200058,0.913339,-1.234500,-1.182594,0.000000,0.000000,1.000000,0.000000,0.000000
2.475019,0.395775,-2.184288,3.447421,-0.509119,-1.616315,0.000000,0.000000,1.000000,0.000000,0.000000
-0.965188,1.591484,-0.094658,-0.550206,-1.588284,-0.956354,0.000000,0.000000,1.000000,0.000000,0.000000
-0.421944,-2.033331,-0.886325,-1.214641,2.316788,1.694416,0.000000,0.000000,0.000000,1.000000,0.000000
0.695469,-2.140904,-0.305678,-0.759157,1.468706,0.696327,0.000000,0.000000,0.000000,1.000000,0.000000
-1.735849,0.802405,0.355180,-0.712893,0.410978,1.124106,1.000000,0.000000,0.000000,0.000000,0.000000
-0.454008,0.740119,-0.556026,-0.866572,-1.329068,-1.140717,0.000000,1.000000,0.000000,0.000000,0.000000
0.446143,-0.905130,-1.042795,-1.396656,-0.628869,-1.180326,1.000000,0.000000,0.000000,0.000000,0.000000
1.516205,-0.397724,-0.491933,0.511406,-0.909629,-1.493757,0.000000,1.000000,0.000000,0.000000,0.000000
1.516924,-2.468252,1.269328,0.843719,2.447170,1.741498,0.000000,0.000000,0.000000,1.000000,0.000000
0.516814,0.437743,1.312055,1.316299,-0.017298,0.264259,0.000000,0.000000,0.000000,0.000000,1.000000
1.677164,-1.299476,-0.053463,-0.708243,-0.976745,-1.685837,1.000000,0.000000,0.000000,0.000000,0.000000
0.769230,-0.742513,-2.374009,1.357446,1.345611,0.342492,0.000000,0.000000,0.000000,1.000000,0.000000
-1.008863,0.654813,-0.150312,-1.400538,-0.991169,-0.582506,0.000000,0.000000,1.000000,0.000000,0.000000
-0.181057,1.346090,-0.891105,-0.307720,-2.031479,-1.845912,0.000000,0.000000,1.000000,0.000000,0.000000
-0.442118,2.602868,-0.329593,0.991296,-2.256356,-1.584032,0.000000,1.000000,0.000000,0.000000,0.000000
1.177646,-1.154763,-1.530049,-0.800626,-0.651562,-1.573774,1.000000,0.000000,0.000000,0.000000,0.000000
1.952307,-0.457204,-0.761705,0.750085,-1.164978,-1.937489,0.000000,1.000000,0.000000,0.000000,0.000000
2.234485,-0.565651,0.452409,-0.196863,-2.266062,-2.797609,1.000000,0.000000,0.000000,0.000000,0.000000
0.653061,1.255778,-1.679099,0.857907,-1.875363,-2.135067,0.000000,0.000000,1.000000,0.000000,0.000000
1.480280,-0.903525,-1.560275,0.973229,0.298524,-0.691788,0.000000,1.000000,0.000000,0.000000,0.000000
0.311522,1.275176,-3.566448,2.476353,0.067760,-0.632615,0.000000,0.000000,1.000000,0.000000,0.000000
-1.416603,0.874546,-0.783647,-1.294566,-0.688812,-0.291370,0.000000,0.000000,0.000000,1.000000,0.000000
-0.587124,2.277065,-0.546892,0.098097,-2.458836,-1.864262,0.000000,1.000000,0.000000,0.000000,0.000000
0.708086,0.042462,-0.731039,0.103074,-0.895632,-1.227970,0.000000,1.000000,0.000000,0.000000,0.000000
-0.311472,1.086104,0.029168,-0.227101,-1.390878,-1.019128,0.000000,1.000000,0.000000,0.000000,0.000000
0.081524,1.474744,0.594583,1.006078,-1.268656,-0.783087,0.000000,1.000000,0.000000,0.000000,0.000000
0.119860,1.934053,-0.313561,0.544095,-2.446273,-2.057821,0.000000,1.000000,0.000000,0.000000,0.000000
-2.182041,1.725755,-3.549765,-2.810330,-2.437430,-2.279250,0.000000,1.000000,0.000000,0.000000,0.000000
1.877973,-0.547922,-1.960893,1.931112,0.180908,-0.935911,0.000000,1.000000,0.000000,0.000000,0.000000
0.737961,-0.919386,0.051105,-0.755601,-0.351343,-0.721908,1.000000,0.000000,0.000000,0.000000,0.000000
1.833171,-1.691545,-1.006252,1.270714,1.280322,0.130151,0.000000,1.000000,0.000000,0.000000,0.000000
-1.344184,0.697015,-0.046217,-1.291627,-0.509708,0.007470,1.000000,0.000000,0.000000,0.000000,0.000000
4.379598,-2.310344,1.165509,2.703311,0.285085,-1.108301,0.000000,0.000000,0.000000,0.000000,1.000000
-3.123208,2.943920,2.168883,0.026400,-0.152299,1.863338,0.000000,0.000000,0.000000,0.000000,1.000000
-2.139304,1.038865,0.266834,-1.446335,-0.116001,0.752616,1.000000,0.000000,0.000000,0.000000,0.000000
0.672470,-1.074550,0.187383,1.355675,1.995707,1.562181,0.000000,0.000000,0.000000,1.000000,0.000000
-2.290694,-0.598250,-0.514917,-2.964788,0.982503,1.308934,0.000000,0.000000,0.000000,1.000000,0.000000
-1.159732,1.632775,-1.337786,1.620755,0.675209,0.980742,1.000000,0.000000,0.000000,0.000000,0.000000
0.159215,0.100787,0.625379,-0.378291,-0.707253,-0.548484,0.000000,0.000000,1.000000,0.000000,0.000000
0.449612,-2.072135,-1.184257,-1.915215,0.559705,-0.318840,1.000000,0.000000,0.000000,0.000000,0.000000
2.131438,-0.120311,-1.312692,1.893285,-0.795211,-1.693684,0.000000,0.000000,1.000000,0.000000,0.000000
3.774494,-2.436003,-1.780706,2.446192,0.956517,-1.056996,0.000000,1.000000,0.000000,0.000000,0.000000
-1.411703,0.544586,-0.172063,-0.606455,0.457509,0.895436,1.000000,0.000000,0.000000,0.000000,0.000000
1.965173,1.130849,0.991329,2.532254,-1.741430,-1.721445,0.000000,0.000000,0.000000,0.000000,1.000000
0.021604,-1.439802,-1.086033,-0.213313,1.839231,1.191377,0.000000,0.000000,0.000000,1.000000,0.000000
4.817527,-1.776100,0.088120,2.047572,-1.710576,-3.306372,0.000000,1.000000,0.000000,0.000000,0.000000
1.388262,1.193347,-0.558789,0.901383,-2.679745,-2.844185,0.000000,1.000000,0.000000,0.000000,0.000000
1.066615,0.812431,1.905231,0.684209,-1.875403,-1.449742,0.000000,0.000000,0.000000,0.000000,1.000000
0.272891,1.545317,1.002938,1.065047,-1.556241,-0.995540,0.000000,1.000000,0.000000,0.000000,0.000000
0.598745,-1.025282,-2.346762,-0.592091,0.100161,-0.867692,1.000000,0.000000,0.000000,0.000000,0.000000
1.186668,-1.721501,-0.215905,0.722379,1.649716,0.850959,0.000000,0.000000,0.000000,0.000000,1.000000
0.866573,0.347587,0.581828,-0.425587,-2.031901,-1.975669,0.000000,0.000000,1.000000,0.000000,0.000000
-0.401605,-0.206870,-2.578216,-0.501985,0.295113,-0.292606,1.000000,0.000000,0.000000,0.000000,0.000000
-0.902497,-0.804680,-0.277948,-1.709040,0.691068,0.668680,0.000000,0.000000,0.000000,1.000000,0.000000
